trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/batch,trainer/epoch_time,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
0.5,-0.10378648,-0.71912956,0.19340165,0.024275986,0.0078125,0.0021196024,0.0032076747,53.034264,45.616993,35.768692,3.621933,95.142075,-2.3648837,-49.393005,-58.814495,11.017354,-2.6453557,-49.561462,-59.600185,10.962675,-2.6970832,-49.45494,-58.928493,11.034996,0.19995378,0.17911182,15000,12.85280728340149,0.99636734,-0.1683611,-0.9985627,0.5545879,0.15184112,0.06385905,0.009669887,0.03386765,0.0,-0.9453125,-1.0,0.22736925,0.0,0.0,0.0,0.0
0.5,-0.08516973,-0.91506195,0.2251906,0.02293054,0.0078125,0.0013530289,0.0033833054,54.323624,45.64257,30.71942,3.7512999,98.82468,-6.861587,-53.120304,-64.63957,8.994227,-7.052785,-53.12446,-64.67246,8.911679,-6.6016917,-53.167084,-64.890434,8.943608,0.096509114,0.12410973,16000,14.741601467132568,0.9980179,-0.15957636,-0.9997033,0.5446715,0.15109676,0.06337904,0.009512736,0.03360463,0.0,-0.96875,-1.0,0.17399263,0.0,0.0,0.0,0.0
0.5,-0.13511819,-1.8551025,0.31106997,0.02418312,0.0078124995,0.00021771897,0.0037640398,54.585945,46.657204,36.49202,3.7336178,99.59522,-1.8108798,-53.13192,-67.23333,13.065134,-1.5315413,-52.962223,-67.50165,13.073138,-1.6559235,-52.88745,-67.671745,13.04475,0.1617647,0.19306256,17000,17.314584970474243,0.99712914,-0.17254534,-0.9992458,0.5474197,0.15024352,0.06299582,0.009468062,0.033626202,0.0,-0.9375,-1.0,0.24206147,0.0,0.0,0.0,0.0
0.5,-0.20408979,-1.7187881,0.3525975,0.026317133,0.0078124995,0.0003111886,0.0045425575,54.79992,46.183605,34.657135,4.1080666,100.53399,-2.4522362,-54.660545,-68.222755,13.834699,-2.1969347,-54.326378,-68.08287,13.697628,-2.4004555,-54.453285,-67.62585,13.683339,0.33074367,0.26165125,18000,20.43414545059204,0.9942095,-0.15430702,-0.9989009,0.5468208,0.15191035,0.06313309,0.009490268,0.033864733,0.0,-0.9375,-1.0,0.24206147,0.0,0.0,0.0,0.0
0.5,-0.11665965,-1.8505821,0.30011794,0.023390975,0.0078125,0.00021249986,0.003689591,53.812386,46.50079,35.326412,3.574967,105.23514,-2.4607186,-58.618908,-71.22386,11.320509,-2.7842596,-58.52518,-71.57118,11.345008,-2.6917205,-58.75898,-71.87563,11.418847,0.20528649,0.20750926,19000,20.634430646896362,0.9919781,-0.16913567,-0.99855834,0.55136275,0.15077375,0.062652715,0.009343051,0.033706665,0.0,-0.9765625,-1.0,0.1512884,0.0,0.0,0.0,0.0
0.5,-0.091089696,-1.8495903,0.3101256,0.022020226,0.0078125,0.00020044424,0.0039165686,55.017597,46.8566,29.335897,3.9379592,107.921326,-1.0978789,-61.114754,-70.855156,10.361273,-1.0945008,-61.028496,-71.07138,10.367218,-0.94100654,-60.955353,-71.31724,10.428749,0.26951846,0.28515765,20000,20.557348489761353,0.99881446,-0.17567402,-0.99639386,0.54788285,0.15110533,0.062442962,0.009290482,0.03363189,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.5,-0.1318067,-1.2260437,0.2639734,0.024678744,0.0078125,0.0007818088,0.0033474956,54.928875,47.025276,37.53178,3.7598462,110.237686,-4.9750376,-63.286083,-79.44484,10.047387,-5.0555124,-63.058537,-79.473114,10.1022,-5.062129,-63.31867,-79.424774,10.071163,0.26358172,0.22700599,21000,18.168065786361694,0.99399745,-0.2168137,-0.99968934,0.5526498,0.15088925,0.06240175,0.009182022,0.033725243,0.0,-0.9921875,-1.0,0.0880424,0.0,0.0,0.0,0.0
0.5,-0.10306558,-1.4648876,0.2677562,0.02304849,0.0078125,0.00045285877,0.0040080845,54.869377,47.029823,34.65251,3.734153,109.36828,-6.1370234,-62.511818,-76.06699,15.385677,-5.285349,-62.25729,-75.278915,15.290321,-4.9725847,-62.287987,-76.22061,15.344161,0.23192741,0.257938,22000,14.271214008331299,0.9963083,-0.18946162,-0.9998963,0.5536904,0.1510928,0.06212701,0.009094524,0.033774003,0.0,-0.9375,-1.0,0.24206147,0.0,0.0,0.0,0.0
0.5,-0.09692842,-1.0113869,0.2718725,0.022601878,0.0078125,0.001099944,0.003934319,56.778507,46.914196,37.79203,3.9279122,113.389725,-22.497017,-66.6499,-76.5073,8.913153,-22.357517,-66.55023,-76.39739,9.009279,-21.893576,-66.26176,-75.93583,8.955088,0.29829982,0.37536573,23000,13.966657400131226,0.98383397,-0.16360584,-0.9998387,0.53519034,0.15274304,0.06210311,0.00898725,0.03395076,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.43956757,-0.122294836,-0.92848206,0.27395365,0.021035483,0.0078125,0.0013635771,0.003850669,55.49798,47.264656,32.644753,3.8406224,114.20741,-2.13869,-66.7126,-83.58495,13.198459,-1.8941666,-66.88243,-82.32932,13.261223,-2.0181391,-66.85835,-83.13912,13.227309,0.29469606,0.29894832,24000,12.05101752281189,0.9952396,-0.14121056,-0.9986503,0.5402253,0.15200266,0.061955627,0.00894759,0.03387735,0.0,-0.9609375,-1.0,0.1937437,0.0,0.0,0.0,0.0
