trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/batch,trainer/epoch_time,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
0.5,-0.23128137,-1.5515432,0.3885179,0.026574347,0.0078125,0.0004390508,0.0049999184,43.018093,34.812317,22.985123,3.7723985,49.20063,-1.0808783,-14.614033,-51.86163,12.5409975,-1.0613155,-14.417187,-52.03482,12.5029745,-0.9637563,-14.359838,-52.528996,12.468607,1.0509776,1.0721132,12000,11.117088079452515,0.9999831,-0.052138507,-1.0,0.8255323,0.08749201,0.056972492,0.035245843,0.012455261,0.0,-0.4765625,-1.0,0.4994504,0.0,0.0,0.0,0.0
0.5,-0.1945802,-2.168892,0.47717074,0.023022255,0.0078125,0.00011065672,0.0053474153,41.9361,35.55448,26.100967,3.0224962,53.612232,-1.0028883,-17.850727,-64.42473,16.342924,-1.0317713,-17.947134,-62.71534,16.29391,-0.8983205,-17.975298,-63.754955,16.259176,1.4084933,1.1283746,13000,11.269763231277466,0.99999005,-0.07506432,-0.99999994,0.8214698,0.08760011,0.056281645,0.034423504,0.012436936,0.0,-0.515625,-1.0,0.4997558,0.0,0.0,0.0,0.0
0.43355942,-0.24699233,-2.3201103,0.44603163,0.02366225,0.0078124995,9.599506e-05,0.004319279,43.890163,35.81063,23.72876,3.607183,51.7852,-1.1003584,-16.144703,-63.975445,14.19469,-1.1094593,-15.920448,-64.03552,14.068583,-1.0066266,-16.075161,-64.52962,14.129982,0.95848364,0.8027295,14000,11.334912300109863,0.9999833,-0.061264228,-1.0,0.82633406,0.08644178,0.055609614,0.034031365,0.012309984,0.0,-0.453125,-1.0,0.49779788,0.0,0.0,0.0,0.0
0.5,-0.22052255,-3.3269768,0.5297562,0.024583902,0.0078125,1.1656845e-05,0.0047226246,42.10922,35.811947,25.881247,3.1619277,56.650223,-1.0669459,-20.648579,-67.3294,18.77844,-1.0485072,-20.905499,-68.919136,18.797342,-0.8110733,-20.778748,-68.23384,18.793818,1.0181578,0.88930887,15000,11.133546829223633,0.99998796,-0.077958085,-1.0,0.8255484,0.084759235,0.054803263,0.03387799,0.012105073,0.0,-0.5390625,-1.0,0.4984718,0.0,0.0,0.0,0.0
0.5,-0.32029694,-4.0547447,0.578757,0.027940689,0.0078125,3.0905524e-06,0.0055993935,43.637684,35.95656,26.409828,3.380328,54.942272,-0.917286,-18.848019,-63.88442,16.661772,-1.0797753,-19.05343,-65.55133,16.492281,-1.0307934,-19.143658,-65.27996,16.509426,1.154811,1.3018023,16000,11.2193443775177,0.99999905,-0.081227146,-1.0,0.8312024,0.08367499,0.05443777,0.033260606,0.0119986385,0.0,-0.5078125,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.5,-0.2628438,-2.1827936,0.46476805,0.0267348,0.0078125,0.00012497754,0.005285703,44.312862,36.67347,28.274868,3.058662,54.528442,-1.1852988,-18.018677,-83.540054,18.319786,-1.269589,-17.898766,-84.05502,18.282478,-1.0160685,-17.894081,-84.63369,18.267487,1.310793,1.392228,17000,11.0371675491333,0.99998474,-0.07186229,-0.99999994,0.81928295,0.08386342,0.05418238,0.03235004,0.012024964,0.0,-0.4921875,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.5,-0.30082,-3.4064522,0.5720365,0.026049145,0.0078125,1.0536399e-05,0.0060919686,44.951534,36.778713,22.158794,3.5788355,56.75495,-1.1012174,-19.905228,-72.81758,18.020962,-1.329429,-20.027065,-71.93697,18.036465,-1.2317172,-19.915348,-70.98058,17.9264,1.3343762,1.6812364,18000,11.084348440170288,0.9999829,-0.08076046,-0.99999994,0.8235751,0.08215517,0.05352339,0.03245215,0.011921266,0.0,-0.4921875,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.5,-0.34932268,-2.6498222,0.54556847,0.028504146,0.0078125,5.2360916e-05,0.0057797874,45.120888,36.79184,24.36241,3.440116,56.16506,-1.7215917,-19.314632,-74.29231,18.052645,-1.8919076,-19.467686,-76.43172,18.005577,-1.6357644,-19.267746,-77.18459,17.948639,1.9215858,2.2089548,19000,11.037297248840332,0.99999803,-0.074802145,-0.99999994,0.8201195,0.08177609,0.05295719,0.03181649,0.011859814,0.0,-0.4453125,-1.0,0.49700028,0.0,0.0,0.0,0.0
0.5,-0.2884521,-3.3759155,0.5914581,0.025303835,0.0078125,1.0879499e-05,0.005829719,45.210266,37.469475,29.015053,3.0777395,55.840385,-1.7347628,-18.261782,-80.090965,17.91407,-1.6068937,-18.30994,-82.79086,17.96827,-1.5335609,-18.381481,-82.744804,18.017036,1.1234069,0.98969066,20000,10.889970541000366,0.99999654,-0.051556394,-1.0,0.82475024,0.08160663,0.052213162,0.03121355,0.011796352,0.0,-0.4921875,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.48316956,-0.27405626,-2.1267967,0.46272442,0.026676225,0.0078125,0.00014425686,0.004775159,45.07926,37.39498,29.211012,3.3178005,53.971123,-1.8677977,-16.523645,-67.342545,15.248769,-1.9510127,-16.503815,-65.60963,15.101631,-1.9474609,-16.595419,-67.22106,15.166666,0.8697939,1.3043718,21000,11.294161081314087,0.9999976,-0.04158234,-1.0,0.8268373,0.080986485,0.051807526,0.031447344,0.011602222,0.0,-0.4375,-1.0,0.49607837,0.0,0.0,0.0,0.0
0.5,-0.4124517,-5.1954117,0.73995316,0.027997024,0.0078125,3.1632982e-07,0.006286932,43.758575,37.722168,28.073566,3.173152,55.07769,-1.9687319,-17.389141,-72.45647,16.311907,-2.0670831,-17.511576,-73.79468,16.376934,-2.059305,-17.36788,-72.64249,16.26051,2.1655169,1.6714556,22000,11.597537517547607,0.99999356,-0.04943788,-1.0,0.82379764,0.080761306,0.051487785,0.030983096,0.011686767,0.0,-0.4375,-1.0,0.49607837,0.0,0.0,0.0,0.0
0.5,-0.34401557,-2.7522106,0.5203555,0.029300394,0.0078125,4.385703e-05,0.006061618,45.00121,37.926292,27.95698,3.5691748,61.195312,-2.3912988,-23.246164,-98.119286,21.612535,-2.3333068,-23.255981,-94.98713,21.697926,-1.9064611,-23.285662,-99.663376,21.761703,1.6963102,1.6920946,23000,12.64457654953003,0.999997,-0.050206915,-1.0,0.82972145,0.08097934,0.051057637,0.030998671,0.011724729,0.0,-0.5234375,-1.0,0.4994504,0.0,0.0,0.0,0.0
0.5,-0.21635881,-2.1847572,0.5142937,0.02279703,0.0078125,0.0001061519,0.005748062,45.143963,38.44394,29.605959,3.5958288,59.83849,-2.047217,-21.07956,-89.77933,20.736177,-2.2539074,-21.424126,-91.28747,20.8321,-2.205883,-21.235565,-91.54639,20.69276,1.5528985,1.6476003,24000,13.651803255081177,0.9999958,-0.07722578,-1.0,0.82816875,0.080541715,0.051096138,0.030444646,0.011859756,0.0,-0.453125,-1.0,0.49779788,0.0,0.0,0.0,0.0
