Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/goal_achieved Max,eval/env_infos/final/goal_achieved Mean,eval/env_infos/final/goal_achieved Min,eval/env_infos/final/goal_achieved Std,eval/env_infos/goal_achieved Max,eval/env_infos/goal_achieved Mean,eval/env_infos/goal_achieved Min,eval/env_infos/goal_achieved Std,eval/env_infos/initial/goal_achieved Max,eval/env_infos/initial/goal_achieved Mean,eval/env_infos/initial/goal_achieved Min,eval/env_infos/initial/goal_achieved Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/goal_achieved Max,expl/env_infos/final/goal_achieved Mean,expl/env_infos/final/goal_achieved Min,expl/env_infos/final/goal_achieved Std,expl/env_infos/goal_achieved Max,expl/env_infos/goal_achieved Mean,expl/env_infos/goal_achieved Min,expl/env_infos/goal_achieved Std,expl/env_infos/initial/goal_achieved Max,expl/env_infos/initial/goal_achieved Mean,expl/env_infos/initial/goal_achieved Min,expl/env_infos/initial/goal_achieved Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
12,12,0.9999998,-0.07710553,-1.0,0.81571853,8864.89019762059,5,11242.167285298372,8864.89019762059,2059.6999910173645,3450.578796247631,60.954819080067566,44.32445098810296,-0.6871315298465,25.05018418912961,True,0.8,False,0.4,True,0.692,False,0.4616665463297075,False,0.0,False,0.0,65,13000,200,200.0,200,0.0,1.2205188,-0.058795594,-1.2318323,0.8581235,7551.02645736397,5,11072.505017462167,7551.02645736397,301.2187666786552,4064.423629097544,60.96403418991865,37.75513228681986,-0.7461223905265285,28.830462722403233,True,0.8,False,0.4,True,0.606,False,0.48863483297857513,False,0.0,False,0.0,70,14000,200,200.0,200,0.0,108378,0.005696647000149824,34.96895315099937,1.2338571780001075,1.137030029000016,0.008265234999271343,0.013207808000515797,780.2025592430018,32.57089625399931,0.5,-0.4059401,-7.0598793,0.8539296,0.0032298772,0.0009765625,8.765128e-10,0.00075113354,50.25679,40.793736,27.799164,3.5395472,56.36365,60.970665,-10.486617,-132.4148,30.304178,0.0,-15.542767,-129.61467,21.731977,0.0,-15.629433,-130.31369,21.812181,312.18207,311.9943,13000,0.99999994,-0.071721874,-1.0,0.8271228,0.07350095,0.045284793,0.025539424,0.01131047,60.970665,4.749953,-1.0,16.951351,0.0,0.0,0.0,0.0
13,13,0.99999994,0.0002758395,-1.0,0.87261695,10083.743266110248,5,10891.777878827146,10083.743266110248,9711.732843390773,416.5380502847642,60.947134280916416,50.41871633055125,-0.7209636597801581,22.61028360940427,True,1.0,True,0.0,True,0.822,False,0.38251274488570963,False,0.0,False,0.0,70,14000,200,200.0,200,0.0,1.177291,-0.06744429,-1.1749008,0.83708483,10470.763881181356,5,11314.843211486812,10470.763881181356,9568.652257686816,604.6562506074898,60.954724746321276,52.35381940590679,-0.6572053993159058,20.802550722588546,True,1.0,True,0.0,True,0.854,False,0.3531062163145815,False,0.0,False,0.0,75,15000,200,200.0,200,0.0,109378,0.005589085998508381,34.325996724001016,1.26283140400119,1.2609414100006688,0.008110028000373859,0.01104239500091353,814.5327263900017,31.77748240099936,0.5,-0.36969972,-7.8673286,0.84999746,0.0030865304,0.0009765625,1.6661006e-10,0.0007487935,50.088287,41.222885,28.83785,3.3112087,57.03901,60.9681,-11.638523,-123.382324,29.671423,0.0,-15.832457,-121.70709,21.761538,0.0,-15.838089,-123.36997,21.763546,276.20248,276.52853,14000,0.99999994,-0.071097344,-1.0,0.82932603,0.07287687,0.04510824,0.025520094,0.011253065,60.9681,4.1764584,-1.0,16.016558,0.0,0.0,0.0,0.0
14,14,0.99999994,-0.046387624,-1.0,0.83639383,7238.407630697725,5,11210.886976721844,7238.407630697725,2333.9563661794505,3791.3619582621313,60.9597916517657,36.192038153488625,-0.6474283205240496,27.991162707230185,True,0.6,False,0.48989794855663565,True,0.558,False,0.49662460672020675,False,0.0,False,0.0,75,15000,200,200.0,200,0.0,1.171352,-0.12060527,-1.1919864,0.81081355,10727.13328495931,5,11002.84283640587,10727.13328495931,9924.916161971289,409.8152423491419,60.96330417886078,53.635666424796554,0.34111408728673154,19.125950690093887,True,1.0,True,0.0,True,0.872,False,0.33408980828513757,False,0.0,False,0.0,80,16000,200,200.0,200,0.0,110378,0.005647943999065319,44.890133685001274,1.1679359179997846,1.0910945960004028,0.00821746400106349,0.009910741000567214,859.4270891910019,42.60732702200039,0.5,-0.34668407,-5.7583504,0.8213095,0.00306672,0.0009765625,1.1239321e-08,0.0007027926,48.946457,41.102604,23.561596,3.5128496,55.417725,60.970272,-8.717848,-107.35418,30.167185,0.0,-14.343909,-105.72417,20.773642,0.0,-14.279911,-105.2037,20.679218,350.3168,351.37683,15000,0.9999999,-0.07273454,-1.0,0.82697767,0.0728559,0.044907153,0.025423702,0.011173866,60.970272,5.4563065,-1.0,17.894524,0.0,0.0,0.0,0.0
15,15,0.9999969,0.017871533,-1.0,0.81488955,8558.881267786728,5,11023.210265421194,8558.881267786728,-43.85457623674251,4306.032178201399,60.9501879906005,48.464786340808196,-6.125027545444028,24.42211297962583,True,0.8,False,0.4,True,0.7927519818799547,False,0.40533477164605386,False,0.0,False,0.0,80,15883,200,176.6,83,46.800000000000004,1.1837989,-0.04018759,-1.1665204,0.8299201,7817.307933292129,5,10526.219597736279,7817.307933292129,136.5052636015183,3888.032850904723,60.967400310467156,39.08653966646066,-0.5134507128482422,28.431464168757852,True,0.8,False,0.4,True,0.627,False,0.483602109176542,False,0.0,False,0.0,85,17000,200,200.0,200,0.0,111378,0.005708235999918543,44.623513941000056,1.1342647340006806,1.109902707999936,0.007794238999849767,0.01323353599946131,904.0598446290005,42.35261048800021,0.5,-0.41304532,-9.321293,0.9356895,0.0032089585,0.0009765625,9.455783e-12,0.0007024483,49.28957,41.218037,25.939423,3.480427,55.509525,60.971012,-7.2718143,-128.74286,31.606861,0.0,-14.169069,-126.10104,20.941553,0.0,-14.457039,-127.037605,21.245676,417.7943,416.6228,16000,0.99999994,-0.06784613,-1.0,0.8289172,0.0728593,0.044817705,0.025411,0.011179568,60.971012,6.545117,-1.0,19.304678,0.0,0.0,0.0,0.0
16,16,0.99999624,-0.069989786,-1.0,0.7961129,10791.997638276309,5,11306.382921278117,10791.997638276309,10222.297308766827,379.24915768698946,60.962504696294786,53.95998819138155,0.011710554982105645,19.048926334543005,True,1.0,True,0.0,True,0.881,False,0.3237885112229896,False,0.0,False,0.0,85,16883,200,200.0,200,0.0,1.183638,0.009365448,-1.178746,0.8312568,9593.869187644275,5,11032.83822104458,9593.869187644275,5962.739533205707,1839.1187406555248,60.95278599263041,47.9693459382214,-0.6479208989405596,23.970693433908657,True,0.8,False,0.4,True,0.772,False,0.41954260808647315,False,0.0,False,0.0,90,18000,200,200.0,200,0.0,112378,0.005640618999677827,47.00772135899933,1.1026839759997529,1.1166696960008267,0.008141025999066187,0.015364656999736326,951.0717597300008,44.759221385000274,0.5,-0.44056928,-17.386059,1.186188,0.0030705854,0.0009765625,8.945156e-19,0.00075130636,48.730324,41.27249,26.689564,3.582024,55.38849,60.971348,-6.9334335,-132.63712,31.678886,0.0,-13.97525,-131.87343,20.523468,0.0,-14.186005,-133.07716,20.670336,431.1834,431.45535,17000,0.99999994,-0.071776174,-1.0,0.8290086,0.07299472,0.044868473,0.025333872,0.011243589,60.971348,6.744218,-1.0,19.594149,0.0,0.0,0.0,0.0
17,17,0.99999994,-0.08418369,-1.0,0.8314653,7096.791124569169,5,10827.160819625835,7096.791124569169,4025.7681525964686,3086.019932959245,60.95634650279902,35.48395562284586,-0.7559153957462583,28.173516050973085,True,0.6,False,0.48989794855663565,True,0.547,False,0.49778609864077167,False,0.0,False,0.0,90,17883,200,200.0,200,0.0,1.2427291,-0.07266083,-1.18587,0.80335164,10698.350254512858,5,11098.832550353742,10698.350254512858,9757.166868438106,511.72179210155446,60.955018318378606,53.49175127256428,-0.5396476666099008,19.549533679727134,True,1.0,True,0.0,True,0.873,False,0.3329729718760968,False,0.0,False,0.0,95,19000,200,200.0,200,0.0,113378,0.005586702000073274,35.33006837399989,1.1782054550003522,1.1782228039992333,0.008030021999729797,0.013831801999913296,986.4060341739987,32.94619158900059,0.5,-0.38978896,-16.171333,1.0328753,0.0031155783,0.0009765625,1.0303922e-17,0.0007091893,49.053856,41.23474,25.403929,3.470956,54.834732,60.9684,-7.342115,-134.42238,31.340757,0.0,-13.512943,-130.2122,21.175682,0.0,-13.638489,-132.41061,21.300882,391.38712,391.52713,18000,0.99999994,-0.07231822,-1.0,0.8292776,0.07262102,0.044794947,0.025183182,0.011244645,60.9684,6.135957,-1.0,18.774641,0.0,0.0,0.0,0.0
18,18,0.99999964,-0.029394928,-1.0,0.8231797,10513.73387572604,5,11606.565449620914,10513.73387572604,9691.5018644455,707.44257513617,60.94927106262469,52.5686693786302,-0.7036487310857519,20.687327972659602,True,1.0,True,0.0,True,0.859,False,0.34802155105682747,False,0.0,False,0.0,95,18883,200,200.0,200,0.0,1.2111812,-0.045982096,-1.1717446,0.8510815,6703.315930760326,6,10905.448943176616,6703.315930760326,-90.57544830328365,3963.6676009792236,60.96881270376824,40.21989558456196,-6.091716969443986,28.60236110897553,True,0.6666666666666666,False,0.4714045207910317,True,0.655,False,0.47536827828537326,False,0.0,False,0.0,101,20000,200,166.66666666666666,82,48.272375353013466,114378,0.005666286000632681,39.83180971400179,1.2467538849996345,1.131973868001296,0.008162631000232068,0.009529917000691057,1026.2420538760034,37.429723126999306,0.5,-0.39362478,-6.3505974,0.94761974,0.0029981504,0.0009765625,3.361245e-09,0.00071647373,49.65665,41.42159,27.326012,3.4128015,55.199097,60.964714,-7.057041,-157.46779,31.08282,0.0,-13.8231945,-155.83202,20.61317,0.0,-13.741741,-158.94325,20.481081,406.10266,407.9929,19000,0.99999994,-0.06401184,-1.0,0.8307147,0.0727135,0.044739887,0.025042737,0.011237313,60.964714,6.3722744,-1.0,19.079657,0.0,0.0,0.0,0.0
19,19,0.9999998,-0.12029402,-1.0,0.8335546,5819.4084782804,5,10940.827254457836,5819.4084782804,472.60688354037205,4410.304164705144,60.954040490745854,29.097042391401995,-0.7894409682301495,28.977404398115972,True,0.4,False,0.48989794855663565,True,0.45,False,0.4974937185533101,False,0.0,False,0.0,100,19883,200,200.0,200,0.0,1.2014627,-0.028855378,-1.1632483,0.8186278,7011.258614976733,6,10767.067198000625,7011.258614976733,25.50258034426693,4525.331812311889,60.95537565326029,42.06755168986039,-4.443476339174711,27.70336714329598,True,0.8333333333333334,False,0.37267799624996495,True,0.682,False,0.46569947390994554,False,0.0,False,0.0,107,21000,200,166.66666666666666,56,53.549561674728544,115378,0.0057920619983633514,33.53719650899802,1.2392355529991619,1.0757758199997625,0.008161660000041593,0.009507572000075015,1059.7834221060039,31.198723842000618,0.5,-0.34438387,-8.500004,0.8821743,0.0030073558,0.0009765624,4.580162e-11,0.0006720489,49.212097,41.271225,27.386183,3.376175,54.690605,60.967525,-6.3180127,-156.97253,32.847694,0.0,-13.302986,-155.0566,22.196201,0.0,-13.423013,-154.8187,22.150843,435.70416,436.09518,20000,0.99999994,-0.0650809,-1.0,0.8314383,0.072133414,0.044624224,0.025226401,0.011142059,60.967525,6.90361,-1.0,19.654943,0.0,0.0,0.0,0.0
20,20,0.99999994,-0.05220211,-1.0,0.81799805,9405.213261374893,5,11366.316513625476,9405.213261374893,4507.583304538577,2494.724878935842,60.954448595768355,47.026066306874476,-0.7912966246955213,25.275578733859188,True,0.8,False,0.4,True,0.767,False,0.42274223824926693,False,0.0,False,0.0,105,20883,200,200.0,200,0.0,1.2174428,-0.08976308,-1.1655557,0.8301225,8417.869252098097,5,11427.120370188335,8417.869252098097,116.39886582705773,4214.120290904206,60.95199296651593,42.08934626049048,-0.6887276683434818,27.8774223068236,True,0.8,False,0.4,True,0.686,False,0.4641163647190218,False,0.0,False,0.0,112,22000,200,200.0,200,0.0,116378,0.005620253999950364,44.275789195999096,1.2027349620002497,1.1462296289992082,0.00814847600122448,0.00957428199944843,1104.0635761550038,41.903481592999015,0.5,-0.39404535,-15.637421,1.0717504,0.0030654345,0.0009765625,2.949216e-17,0.00068665267,49.403503,41.512447,27.621471,3.3841023,54.69118,60.965492,-6.4137783,-156.94278,32.36485,0.0,-13.216352,-156.38255,21.504227,0.0,-13.142631,-154.65233,21.41663,436.51447,436.61987,21000,0.99999994,-0.0645628,-1.0,0.8314884,0.07196911,0.04448454,0.024788622,0.011133233,60.965492,6.876382,-1.0,19.660675,0.0,0.0,0.0,0.0
21,21,0.9999938,-0.09488757,-1.0,0.8161254,10629.537019834894,5,11494.517364873142,10629.537019834894,9975.387775055522,626.215452503218,60.972596446662735,53.14768509917447,-0.6872952052597427,19.861911627650294,True,1.0,True,0.0,True,0.866,False,0.3406523154185217,False,0.0,False,0.0,110,21883,200,200.0,200,0.0,1.2437608,-0.023845134,-1.2010127,0.86131483,8951.857799938265,5,10937.515724275187,8951.857799938265,4819.167482076263,2126.9941623633663,60.96226150395968,44.75928899969132,-0.8458226853724974,26.226179015851862,True,0.8,False,0.4,True,0.723,False,0.4475164801434691,False,0.0,False,0.0,117,23000,200,200.0,200,0.0,117378,0.005602621000434738,44.06980079300047,1.2751174299992272,1.1598140440000861,0.008035308999751578,0.009445054000025266,1148.139896370003,41.61178633500094,0.5,-0.37042242,-15.973938,1.0833099,0.002895938,0.00097656244,1.4213746e-17,0.0006823114,48.847065,41.43374,26.175682,3.366939,54.518005,60.968006,-4.960634,-147.1854,33.07421,0.0,-12.972389,-147.46391,20.95451,0.0,-13.130001,-145.77956,21.104568,501.25055,500.86792,22000,0.99999994,-0.06497388,-1.0,0.830027,0.07258522,0.044631973,0.024909167,0.011186229,60.968006,7.9667935,-1.0,20.873549,0.0,0.0,0.0,0.0
22,22,0.9999998,-0.08696421,-1.0,0.8327205,9027.669429206693,5,10864.702074371009,9027.669429206693,4867.149251838648,2203.912658123837,60.955449864830065,45.13834714603346,-0.569951613483501,25.824165112113512,True,0.8,False,0.4000000000000001,True,0.726,False,0.44600896851969246,False,0.0,False,0.0,115,22883,200,200.0,200,0.0,1.1630524,-0.1273377,-1.1738064,0.8269503,8079.010043085611,5,11307.29073304388,8079.010043085611,4132.937676396628,3150.668855360705,60.959181463955254,40.39505021542804,-0.4642742749668503,26.990776797906314,True,0.8,False,0.4,True,0.63,False,0.48280430818293246,False,0.0,False,0.0,122,24000,200,200.0,200,0.0,118378,0.005706805000954773,45.4214164840032,1.20715432399993,1.1513824410012603,0.008057232000282966,0.01128483400134428,1193.5654989470058,43.03783084799943,0.5,-0.31160837,-8.850352,0.87510765,0.0029201345,0.0009765625,2.2069376e-11,0.00066051295,49.77446,41.625763,27.896488,3.4209778,55.109673,60.96752,-4.740085,-152.83885,34.735226,0.0,-13.322776,-150.98434,23.124065,0.0,-13.41914,-151.02939,23.234163,518.8441,519.1256,23000,0.99999994,-0.07079794,-1.0,0.8287282,0.07134158,0.044190805,0.024997197,0.011039749,60.96752,8.26669,-1.0,21.181908,0.0,0.0,0.0,0.0
