trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/batch,trainer/epoch_time,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
0.5,-0.14876777,-1.6121035,0.3197909,0.02444536,0.0078125,0.00035780523,0.003978198,42.202717,35.017155,22.22255,3.412066,49.753174,0.0,-14.745733,-48.12985,13.604452,0.0,-14.477971,-49.443005,13.500403,0.0,-14.780497,-49.93308,13.529078,0.716857,0.5558128,10000,11.722633600234985,0.9999536,-0.0807383,-0.99999994,0.8209745,0.087323084,0.058645666,0.03757919,0.012331571,0.0,-0.5546875,-1.0,0.49700028,0.0,0.0,0.0,0.0
0.5,-0.19264093,-1.8329711,0.39709896,0.024394188,0.0078124995,0.00022955851,0.005188979,43.68934,34.87349,25.377205,3.7872431,49.127544,0.0,-13.757805,-51.602776,12.438456,0.0,-14.198026,-52.476925,12.462437,-0.113649145,-14.257491,-52.43327,12.440372,1.0014993,1.0480084,11000,10.664021492004395,0.9999728,-0.07638475,-0.9999999,0.8251807,0.08702463,0.05756685,0.03593067,0.012504307,0.0,-0.484375,-1.0,0.4997558,0.0,0.0,0.0,0.0
0.5,-0.17716205,-2.5895653,0.470158,0.022546576,0.0078125,4.6721663e-05,0.0052251793,43.1706,35.676674,22.90409,3.4685063,51.122635,0.0,-15.098034,-54.297756,14.768558,0.0,-15.406059,-54.0373,14.972671,0.0,-15.321133,-54.834217,14.952661,1.4743505,1.6584302,12000,10.360243797302246,0.9999626,-0.06458628,-0.9999999,0.815388,0.08630885,0.056804787,0.034768976,0.012518364,0.0,-0.5078125,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.5,-0.19476192,-2.1705294,0.45539805,0.023402961,0.0078125,0.00011211881,0.0052286563,42.540134,35.5953,22.561392,3.460241,53.174656,-0.109792665,-17.73624,-68.72934,15.618263,-0.06957421,-17.590487,-66.7415,15.459555,-0.116539665,-17.624315,-64.41407,15.44343,1.3075299,1.3565698,13000,10.42551589012146,0.99998564,-0.070775546,-1.0,0.8169243,0.085026644,0.05612557,0.034510132,0.01229109,0.0,-0.546875,-1.0,0.49779788,0.0,0.0,0.0,0.0
0.5,-0.25772053,-1.8158646,0.4583809,0.026130198,0.0078125,0.00025445342,0.005337767,43.23522,35.467545,26.251303,3.3315508,51.350296,-0.30187798,-16.03547,-76.22291,16.698711,0.0,-16.013973,-77.62703,16.758028,-0.09074295,-15.84273,-76.01867,16.639559,1.1502191,1.0254825,14000,10.730113983154297,0.9999835,-0.066990755,-0.99999994,0.8214781,0.084052265,0.05547897,0.033556618,0.012088657,0.0,-0.46875,-1.0,0.49902248,0.0,0.0,0.0,0.0
0.5,-0.32031256,-2.1019974,0.4602343,0.029436871,0.0078125,0.00016174298,0.005581184,43.820236,36.484528,26.749947,3.5180976,54.78903,0.0,-18.807873,-60.857,16.547853,0.0,-18.456802,-60.182934,16.540495,0.0,-18.37555,-60.47115,16.470634,1.6792924,1.7705175,15000,11.038686752319336,0.9999869,-0.06150054,-0.99999994,0.8347951,0.08345314,0.054644268,0.033499196,0.011962969,0.0,-0.5625,-1.0,0.49607837,0.0,0.0,0.0,0.0
0.5,-0.26443297,-2.25988,0.45571032,0.026700428,0.0078124995,0.00010698351,0.0054172073,43.151268,36.515854,27.280787,3.417933,53.9671,-0.24023737,-17.714535,-68.87387,18.467035,0.0,-17.55043,-72.178955,18.41659,-0.2967576,-17.343252,-71.5744,18.253073,1.0252036,1.2725639,16000,12.550008535385132,0.99999446,-0.090438634,-0.9999999,0.81909776,0.0823205,0.054223526,0.03369777,0.011853308,0.0,-0.5078125,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.5,-0.42124683,-2.4623566,0.521334,0.03484937,0.0078125,9.313753e-05,0.0051758033,44.886936,36.583916,25.43109,3.3606052,54.881714,-0.47642836,-17.841995,-69.533966,16.607426,-0.55235684,-18.563839,-70.986626,16.776653,-0.68306017,-18.40158,-71.517426,16.74506,3.478155,3.0781555,17000,13.601710557937622,0.99999183,-0.088580735,-1.0,0.8219062,0.081599385,0.05401355,0.033004697,0.01185075,0.0,-0.5234375,-1.0,0.4994504,0.0,0.0,0.0,0.0
0.5,-0.34571517,-3.0441666,0.5869105,0.027957313,0.0078125,2.333842e-05,0.0062816814,43.739113,36.875908,24.397095,3.454145,55.20154,-0.27542213,-18.359997,-78.498764,18.92747,-0.09618232,-18.397833,-78.412186,18.633064,-0.19454432,-18.23158,-77.560295,18.465424,2.2616103,3.0171733,18000,12.690273523330688,0.9999942,-0.05484779,-1.0,0.82713616,0.082714915,0.053630967,0.032941185,0.011938013,0.0,-0.4921875,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.5,-0.3211936,-1.8671494,0.48540053,0.028651163,0.0078125,0.0002518039,0.00557818,43.070297,36.883347,29.347435,3.2993906,56.33751,-0.27855664,-19.248985,-66.516975,18.350283,0.0,-19.433414,-66.77278,18.412825,-0.20986857,-19.440308,-66.208694,18.385609,1.3985422,1.5502568,19000,12.5253746509552,0.99999666,-0.07765551,-0.99999994,0.8229101,0.081849046,0.05297373,0.03190653,0.011998319,0.0,-0.5078125,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.5,-0.32540503,-2.5251427,0.55297244,0.028138023,0.0078125,6.632665e-05,0.005373141,44.280815,37.034286,26.347473,3.5467758,55.983334,0.0,-18.838848,-61.88163,16.759647,0.0,-19.108189,-62.456802,16.970055,-0.1064723,-18.90168,-62.755344,16.816593,1.3417844,1.1682873,20000,10.436603546142578,0.9999978,-0.07893171,-1.0,0.8300017,0.080820404,0.052619655,0.032087848,0.01172139,0.0,-0.5078125,-1.0,0.49993896,0.0,0.0,0.0,0.0
0.5,-0.4571095,-4.2095146,0.7295009,0.030466037,0.0078125,2.4727688e-06,0.0063139517,44.480278,37.199253,28.339346,3.2742271,56.709873,-0.944456,-19.180164,-86.70525,18.824959,-1.1630439,-19.637548,-88.133064,18.901108,-1.1157004,-19.54315,-86.12519,18.828325,2.5337212,2.330006,21000,10.247085094451904,0.9999983,-0.05912919,-1.0,0.82946163,0.08100603,0.052085977,0.031632885,0.011849488,0.0,-0.4765625,-1.0,0.4994504,0.0,0.0,0.0,0.0
0.5,-0.23563424,-2.3510056,0.49407035,0.024970073,0.0078125,8.338115e-05,0.0050220625,43.70988,37.62281,25.05406,3.6002753,52.797195,-0.7683777,-15.467475,-73.74584,17.25476,-0.615039,-15.065054,-71.78615,16.76587,-0.7131408,-15.15444,-73.1713,16.93465,1.6344501,1.6291387,22000,10.975661993026733,0.9999983,-0.051912274,-0.99999994,0.828713,0.079831466,0.05161926,0.031135151,0.01170634,0.0,-0.359375,-1.0,0.47981727,0.0,0.0,0.0,0.0
0.5,-0.40668416,-3.4167175,0.62902343,0.029876612,0.0078125,1.1838965e-05,0.0063115736,44.815468,37.86,23.729622,3.5578947,58.390987,-0.2594841,-20.230837,-83.58617,19.827276,-0.38995957,-20.576649,-83.02413,20.051893,-0.48776492,-20.67807,-82.32308,20.109215,1.831691,2.1419508,23000,11.615826606750488,0.99999845,-0.06853184,-1.0,0.8238069,0.07992831,0.051150482,0.030844327,0.011682419,0.0,-0.4609375,-1.0,0.4984718,0.0,0.0,0.0,0.0
0.5,-0.36134586,-6.3515205,0.74348724,0.02821207,0.007812501,3.157038e-08,0.0053887637,46.559425,38.32952,28.024519,3.4510608,58.90229,-1.1254302,-21.178858,-101.625145,20.911526,-0.88345057,-20.680538,-103.30363,20.743658,-0.7008905,-20.59312,-104.067665,20.738928,1.8721782,2.5167868,24000,12.22045373916626,0.9999986,-0.076796375,-1.0,0.8245323,0.078944646,0.0507263,0.031109344,0.011423889,0.0,-0.5,-1.0,0.5,0.0,0.0,0.0,0.0
