Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/goal_achieved Max,eval/env_infos/final/goal_achieved Mean,eval/env_infos/final/goal_achieved Min,eval/env_infos/final/goal_achieved Std,eval/env_infos/goal_achieved Max,eval/env_infos/goal_achieved Mean,eval/env_infos/goal_achieved Min,eval/env_infos/goal_achieved Std,eval/env_infos/initial/goal_achieved Max,eval/env_infos/initial/goal_achieved Mean,eval/env_infos/initial/goal_achieved Min,eval/env_infos/initial/goal_achieved Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/goal_achieved Max,expl/env_infos/final/goal_achieved Mean,expl/env_infos/final/goal_achieved Min,expl/env_infos/final/goal_achieved Std,expl/env_infos/goal_achieved Max,expl/env_infos/goal_achieved Mean,expl/env_infos/goal_achieved Min,expl/env_infos/goal_achieved Std,expl/env_infos/initial/goal_achieved Max,expl/env_infos/initial/goal_achieved Mean,expl/env_infos/initial/goal_achieved Min,expl/env_infos/initial/goal_achieved Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
10,10,0.9899579,-0.19831496,-0.9964706,0.5412177,-5.124130943158365,5,-3.494435932069317,-5.124130943158365,-6.944331946500805,1.3229490434763889,-0.005051893240463675,-0.02562065471579182,-0.05062486094928462,0.008981523574271542,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,55,11000,200,200.0,200,0.0,1.1857201,-0.16518395,-1.1635264,0.5354563,-5.19858711103492,5,3.3112474257653197,-5.19858711103492,-8.255539930393843,4.298394234182148,0.694023220174899,-0.025992935555174596,-0.050141235637123416,0.06944926999265212,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,60,12000,200,200.0,200,0.0,110937,0.005754263998824172,41.406654980000894,0.9079979779999121,0.8931737800012343,0.008732766997127328,0.012193698003102327,705.3265976290204,39.578802493000694,0.5,-0.30532473,-5.012436,0.41858134,0.0038165129,0.0009765625,6.217642e-08,0.00063552195,58.328724,49.451447,33.88003,3.8892405,126.631134,0.0,-77.32697,-113.98635,15.255684,0.0,-77.305954,-113.418434,15.194667,0.0,-77.11852,-114.50349,15.200058,0.54335964,0.56652594,11000,0.99903744,-0.1674492,-0.99998504,0.54497623,0.14945112,0.058866523,0.007465429,0.033591732,0.0,-0.88248295,-1.0,0.31809726,0.0,0.0,0.0,0.0
11,11,0.9969811,-0.114848934,-0.99993134,0.5294246,-4.080364522915193,5,5.179518145503658,-4.080364522915193,-8.507404046326586,4.8839663745729265,0.809297763423022,-0.020401822614575963,-0.048787101293202115,0.08300914101427492,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,60,12000,200,200.0,200,0.0,1.265786,-0.2184224,-1.1705108,0.54190373,-1.2169100621706828,5,16.58854224266689,-1.2169100621706828,-6.532340880189509,8.92681431054818,0.8463783800857948,-0.006084550310853413,-0.04975885383684998,0.1290818267330509,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,65,13000,200,200.0,200,0.0,111937,0.012176296000689035,38.205460643999686,0.9257909879997896,0.8964797849985189,0.008182666999346111,0.014127531001577154,743.5420189660144,36.348703376999765,0.5,-0.19337809,-2.3967857,0.38685554,0.0030918873,0.0009765625,9.421229e-06,0.0006176399,58.243084,49.319622,34.8472,3.7642672,126.87998,0.0,-77.67578,-216.51912,17.297289,0.0,-77.508835,-214.2007,17.260477,0.0,-77.46745,-216.13515,17.218023,0.50462943,0.5430717,12000,0.999902,-0.17807175,-0.9999986,0.5477907,0.14958629,0.058721025,0.007411141,0.03355123,0.7754112,-0.85023373,-1.0,0.35419106,0.0,0.0,0.0,0.0
12,12,0.9885464,-0.15089385,-0.9991556,0.5348647,130.68577007354833,5,658.6240790973133,130.68577007354833,-7.134629496982579,264.0560808637728,30.963176104569275,0.6534288503677416,-0.05328179360030997,3.8969032068066696,True,0.2,False,0.4,True,0.032,False,0.17600000000000002,False,0.0,False,0.0,65,13000,200,200.0,200,0.0,1.1762705,-0.12721172,-1.2227547,0.5237204,-3.384032368675598,5,5.05674182118595,-3.384032368675598,-5.858793340475323,4.231880543323498,0.669686077332505,-0.016920161843377995,-0.051844554172187,0.07486233842141869,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,70,14000,200,200.0,200,0.0,112937,0.00569246600207407,42.056166911996115,1.0739665149994835,0.9064574499971059,0.008239972998126177,0.01238885899874731,785.602601039016,40.04942164900058,0.5,-0.21228425,-2.614479,0.386618,0.0031915833,0.0009765625,6.292222e-06,0.000650111,59.200546,49.516438,35.230434,3.713151,127.4983,0.0,-78.102394,-112.693375,16.296358,0.0,-77.901596,-113.0026,16.261618,0.0,-77.88379,-113.367836,16.298084,0.5305642,0.6502074,13000,0.99709064,-0.16967115,-0.9999944,0.54514366,0.14985359,0.058542173,0.007357283,0.03356579,0.8040702,-0.8461865,-1.0,0.36054978,0.0,0.0,0.0,0.0
13,13,0.99007183,-0.101680696,-0.9934467,0.4995231,-5.0287726227264695,5,-3.1573939814099243,-5.0287726227264695,-6.083297310814294,1.2174204829882134,-0.009324844505931172,-0.025143863113632356,-0.04902612081488364,0.010206975954923656,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,70,14000,200,200.0,200,0.0,1.2195618,-0.13777217,-1.1544433,0.5096994,1.147263564316709,5,25.772039954757197,1.147263564316709,-7.708203819060279,12.428682014612956,0.8144508876682001,0.00573631782158354,-0.047828152930444644,0.15304859322631414,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,75,15000,200,200.0,200,0.0,113937,0.005666963999829022,44.85538410099616,1.0209016749977309,0.930240050998691,0.014203590999386506,0.011934976999327773,830.463889610015,42.872436843001196,0.5,-0.23157458,-4.908102,0.4421051,0.0032007364,0.00097656244,6.4243935e-08,0.0006651051,59.04268,49.626217,30.503563,3.8759224,127.26261,0.0,-77.63339,-113.10208,17.103113,0.0,-77.65127,-112.15397,17.075558,0.0,-77.5121,-113.33908,17.054636,0.50724757,0.51950586,14000,0.998419,-0.18337777,-0.9999781,0.54678047,0.1493949,0.058548037,0.007228534,0.033589486,0.69370115,-0.83771026,-1.0,0.3657524,0.0,0.0,0.0,0.0
14,14,0.9834484,-0.15613551,-0.99720615,0.51525784,4.052803168132214,5,44.77953197088247,4.052803168132214,-8.170562011618548,20.430171146717864,10.90080632138791,0.020264015840661086,-0.046040341546811525,0.5095142958762092,True,0.2,False,0.4000000000000001,True,0.002,False,0.044676615807377355,False,0.0,False,0.0,75,15000,200,200.0,200,0.0,1.1638455,-0.16851217,-1.1612898,0.5306228,-5.895444706453303,5,-3.627723254725707,-5.895444706453303,-8.583141541160881,1.831727836710355,-0.0063928604811885215,-0.029477223532266512,-0.052474054558503805,0.011740381044987052,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,80,16000,200,200.0,200,0.0,114937,0.00592784800028312,45.52853466199667,0.9970575669976824,0.8882195820006018,0.008228061997215264,0.010111322000739165,875.9998478430098,43.61899028100015,0.5,-0.29503822,-2.510727,0.42030713,0.0036605932,0.0009765625,8.881111e-06,0.0006678807,58.912807,49.673607,32.839687,4.0966945,127.71682,10.9101925,-78.06283,-119.21626,17.604465,0.0,-78.07851,-119.78305,17.539429,0.0,-78.01619,-119.88797,17.533445,0.6238941,0.70796025,15000,0.99982715,-0.16488664,-0.99998987,0.5447246,0.14978008,0.058450777,0.007226129,0.033552945,10.9101925,-0.8374264,-1.0,0.51278174,0.0,0.0,0.0,0.0
15,15,0.98555267,-0.19154848,-0.9960378,0.52499574,-2.247514569455707,5,3.1551280519949834,-2.247514569455707,-7.540223714049835,4.2767163173162235,0.7373297894713662,-0.011237572847278537,-0.04793072424203313,0.09452914670411974,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,80,16000,200,200.0,200,0.0,1.2981019,-0.16834357,-1.1496644,0.53675765,50.14164459885136,5,272.8195124770659,50.14164459885136,-7.212017771247813,111.34997151684317,10.92570560802164,0.25070822299425677,-0.04539387639189298,1.574422491677261,True,0.2,False,0.4,True,0.021,False,0.1433840995368733,False,0.0,False,0.0,85,17000,200,200.0,200,0.0,115937,0.0056663420000404585,38.9512342819944,0.9400718559991219,0.9528802079985326,0.008174278998922091,0.014940892997401534,914.9569913270025,37.029500704000384,0.5,-0.26797986,-3.3559341,0.42604566,0.0034343791,0.0009765625,1.536832e-06,0.00069044577,60.071056,50.014366,35.17949,3.7841976,128.13643,0.0,-77.79789,-112.5664,17.844364,0.0,-78.075645,-113.39506,17.832647,0.0,-78.09718,-113.23427,17.790941,0.708754,0.7665341,16000,0.99945265,-0.17801163,-0.9999461,0.54418397,0.14925933,0.058298215,0.007175706,0.03351628,0.85225624,-0.83829796,-1.0,0.37100294,0.0,0.0,0.0,0.0
16,16,0.9893862,-0.21865703,-0.99858385,0.55157727,59.96475549104375,5,295.79511849388064,59.96475549104375,-6.808929723950314,118.22634752895453,10.933326230179539,0.29982377745521877,-0.046649131200321055,1.7113679065322867,False,0.0,False,0.0,True,0.025,False,0.1561249499599599,False,0.0,False,0.0,85,17000,200,200.0,200,0.0,1.2257326,-0.26315093,-1.1520611,0.54397196,-6.482933091347142,5,-4.532240683898799,-6.482933091347142,-8.270290508159382,1.2211098831302505,-0.009379184231748798,-0.03241466545673571,-0.04717299943293611,0.00913956719504408,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,90,18000,200,200.0,200,0.0,116937,0.005680547998053953,42.655629908989795,1.0158920499998203,0.8879842039968935,0.008495960999425733,0.01733531299760216,957.618504729995,40.720241832998,0.5,-0.31379429,-3.4511032,0.457962,0.003581461,0.0009765625,1.3248771e-06,0.0007540437,59.883347,49.793327,33.638184,3.8377182,127.87372,0.0,-78.1503,-111.553955,16.731316,0.0,-78.086395,-111.215485,16.671013,-0.19048202,-78.07264,-111.59218,16.64777,0.63203907,0.6590022,17000,0.999593,-0.17371914,-0.9999985,0.54607284,0.14898038,0.05826783,0.0070976615,0.033571463,0.0,-0.8509134,-1.0,0.35171372,0.0,0.0,0.0,0.0
17,17,0.98877555,-0.21586287,-0.9993804,0.5306031,-5.075080475076246,5,-3.333231273345268,-5.075080475076246,-6.887763362093467,1.245626677199458,-0.006738419999880333,-0.025375402375381228,-0.041642557555685744,0.009497871338696943,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,90,18000,200,200.0,200,0.0,1.1484993,-0.17823647,-1.1576638,0.52739304,-4.516606581686978,5,-3.009908817946134,-4.516606581686978,-6.1859329680144,1.1431399025962181,-0.008447929535601638,-0.02258303290843489,-0.04017060260836432,0.007789851780701564,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,95,19000,200,200.0,200,0.0,117937,0.005685985001036897,42.464359121997404,0.9837365120001778,0.908523410998896,0.008330406999448314,0.012220945998706156,1000.0934331029966,40.54586186099914,0.5,-0.36394507,-3.5426102,0.4663624,0.003908989,0.00097656244,1.2041979e-06,0.0007969416,59.159885,49.780518,33.668068,3.987959,127.38628,0.0,-77.41781,-117.26115,18.220688,0.0,-77.594345,-117.28249,18.173367,0.0,-77.65372,-116.803566,18.209887,0.7358401,0.7903434,18000,0.9997006,-0.16718888,-0.99999565,0.54176444,0.14999864,0.05834728,0.007072054,0.033666246,0.8028016,-0.7913221,-1.0,0.40603462,0.0,0.0,0.0,0.0
18,18,0.98949087,-0.27924526,-0.99775755,0.5560095,-3.0572896564678387,5,2.305487010075743,-3.0572896564678387,-5.761730476778982,2.921307672250254,0.6096920746890813,-0.015286448282339184,-0.03532360631434076,0.05952434051652336,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,95,19000,200,200.0,200,0.0,1.1917619,-0.23312451,-1.1532496,0.5489187,-5.570969700249092,5,-3.374193758545362,-5.570969700249092,-6.85218670139578,1.240814025975768,-0.008199961542416895,-0.027854848501245456,-0.051751705080907456,0.01037543326996332,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,100,20000,200,200.0,200,0.0,118937,0.0057098539982689545,42.59576095299781,1.1702056510002876,0.8850684349999938,0.008207728002162185,0.015048548997583566,1042.6952431469908,40.51152073599951,0.5,-0.3309069,-2.6001816,0.46261597,0.0036648095,0.0009765625,7.434776e-06,0.0007688301,60.251827,49.781944,35.003788,3.9550657,128.08679,10.89249,-78.10627,-114.42181,17.321188,0.0,-78.30996,-115.28679,17.174133,0.0,-78.26116,-115.19068,17.230782,0.851022,0.8451246,19000,0.99730307,-0.17396632,-0.99999815,0.5454509,0.14949103,0.0582931,0.0070394487,0.033673156,10.89249,-0.8246459,-1.0,0.52132857,0.0,0.0,0.0,0.0
19,19,0.9846261,-0.1982053,-0.999277,0.5246773,-4.471867982437873,5,1.9172306043276437,-4.471867982437873,-7.738087255762722,3.3960131654470747,0.7074854496880889,-0.022359339912189368,-0.0480300375735466,0.061478456879674515,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,100,20000,200,200.0,200,0.0,1.1644663,-0.2037765,-1.1488239,0.52133805,-5.670060388720824,5,-3.5003746259525452,-5.670060388720824,-8.513078221705822,1.684615874060025,-0.011226017187288176,-0.02835030194360412,-0.051338375467843145,0.009315699653973308,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,105,21000,200,200.0,200,0.0,119937,0.005647146001138026,44.99967332899905,0.9453000690009503,0.8890166409983067,0.008168803000444314,0.022565980998479063,1087.7006986729866,43.12897468899973,0.5,-0.33509636,-2.5182114,0.49211496,0.0035197341,0.0009765625,8.412494e-06,0.0008160937,59.036015,49.88778,36.42457,3.7481658,127.47793,0.5516173,-77.72933,-113.67122,18.15667,0.0,-77.638054,-113.71014,18.108665,0.0,-77.51985,-113.795204,18.105747,0.706331,0.8119669,20000,0.99860597,-0.17588948,-0.99999154,0.54522955,0.15021007,0.058241293,0.0070403083,0.03370841,0.8743532,-0.80712736,-1.0,0.39339614,0.0,0.0,0.0,0.0
20,20,0.99606866,-0.105190866,-0.9998907,0.53128755,74.38450380267263,5,253.58079165559343,74.38450380267263,-10.802810304647775,105.15208218557326,10.928641087810753,0.3719225190133631,-0.06372595211495488,1.8977775477535221,True,0.2,False,0.4,True,0.031,False,0.1733176274935703,False,0.0,False,0.0,105,21000,200,200.0,200,0.0,1.2587271,-0.14521427,-1.2051319,0.5242377,5.522053914245559,5,45.76326047247322,5.522053914245559,-6.973122769581864,20.18155260492433,0.8578679637088622,0.02761026957122779,-0.04669227725310054,0.19727640247240882,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,110,22000,200,200.0,200,0.0,120937,0.005696628002624493,44.85754946399902,1.0441827960021328,0.9603676189981343,0.0084380689986574,0.009436664000531891,1132.5643514499861,42.82942768799694,0.5,-0.3748099,-2.9395294,0.5256433,0.003710909,0.0009765625,3.8189414e-06,0.0008422066,59.779377,49.986637,34.26934,3.8974137,128.02344,0.8726964,-77.54136,-142.34372,17.440042,0.0,-77.99377,-142.23634,17.394506,0.0,-78.0643,-140.61143,17.416355,1.0889645,1.1932818,21000,0.99879014,-0.17683582,-0.9999789,0.54523283,0.14978151,0.058171447,0.006959899,0.03373679,0.8726964,-0.7830963,-1.0,0.41304424,0.0,0.0,0.0,0.0
21,21,0.9871082,-0.17979029,-0.9936735,0.52120477,-4.055899055231121,5,-2.274391260202124,-4.055899055231121,-6.099949789391792,1.296215780797891,-0.005125370160676886,-0.020279495276155607,-0.03562172923825192,0.007661254051888171,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,110,22000,200,200.0,200,0.0,1.1689095,-0.22388378,-1.1345751,0.5309741,-4.747666146578405,5,-3.2907678083667835,-4.747666146578405,-6.097322131207079,1.0482910167721173,-0.010137609629173844,-0.02373833073289203,-0.04041435644575367,0.00757780104115816,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,115,23000,200,200.0,200,0.0,121937,0.005714639999496285,45.683970297992346,0.969327794999117,0.8899360360010178,0.008454258997517172,0.01029701799780014,1178.2565325219766,43.8002405499974,0.5,-0.47988853,-4.8376083,0.5439224,0.0044543413,0.0009765625,1.0294276e-07,0.0009049369,59.795567,50.027027,35.393894,3.7652264,127.261215,0.0,-76.80108,-228.25429,19.00342,0.0,-77.417274,-228.73584,18.943026,0.0,-77.24916,-224.94095,18.978935,1.1549187,1.0313929,22000,0.9999955,-0.1885617,-0.9999983,0.5454814,0.14989139,0.058126464,0.0069694603,0.03372318,0.85293525,-0.7653841,-1.0,0.42123017,0.0,0.0,0.0,0.0
22,22,0.9916182,-0.20266086,-0.9996856,0.5419787,29.789416581478314,5,135.77966506847002,29.789416581478314,-6.046050562640139,54.39915188306234,10.908401483068538,0.1489470829073916,-0.03334849386994284,1.1007060548158003,True,0.2,False,0.4000000000000001,True,0.01,False,0.099498743710662,False,0.0,False,0.0,115,23000,200,200.0,200,0.0,1.2934952,-0.19517857,-1.1861479,0.5331581,-5.237380599272198,5,-4.647449752999971,-5.237380599272198,-6.3016203320001685,0.5807279912332327,-0.008997944253666812,-0.026186902996360985,-0.04084522272916057,0.00686049505522405,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,120,24000,200,200.0,200,0.0,122937,0.005685683001502184,42.44097589800367,1.110894591001852,0.894514079001965,0.008230182000261266,0.014731653998751426,1220.7095449499866,40.40691970899934,0.5,-0.3705272,-2.4057312,0.50708836,0.0036672482,0.0009765625,1.0976257e-05,0.00085951027,58.846863,50.074585,36.99793,3.9156969,125.14863,10.899554,-75.350075,-140.5496,19.998684,0.0,-75.123634,-139.28148,19.96041,0.0,-74.98303,-138.86375,19.866096,1.1356331,1.116959,23000,0.997389,-0.17086963,-0.9999692,0.5429628,0.15050697,0.058184154,0.0068967957,0.033882678,10.899554,-0.7821747,-1.0,0.5437423,0.0,0.0,0.0,0.0
23,23,0.9866415,-0.2382753,-0.99981844,0.5200267,-5.081142864952271,5,-2.5291087208501333,-5.081142864952271,-6.895147423987973,1.4216428158613277,-0.008825047036688433,-0.02540571432476135,-0.0417174719347418,0.008446419482315705,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,120,24000,200,200.0,200,0.0,1.174542,-0.05650314,-1.1699221,0.5028939,5.466915102730943,5,49.986843428448104,5.466915102730943,-10.014970408425535,22.376263581644523,0.8823304924359637,0.027334575513654723,-0.05786907773420549,0.20197441818537898,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,125,25000,200,200.0,200,0.0,123937,0.005847360000188928,38.01095330600219,0.9427516229989124,0.9937265279986605,0.008242273001087597,0.014704553002957255,1258.7259626769883,36.04568096900039,0.5,-0.44004905,-2.7097025,0.5631668,0.0039503346,0.0009765625,6.4375663e-06,0.0009060957,59.500076,50.167908,34.640354,3.8409944,125.945366,10.919133,-75.66618,-114.343056,18.36333,0.0,-75.77695,-112.79388,18.311852,0.0,-75.788574,-113.474014,18.288176,1.1443818,1.1911637,24000,0.99907804,-0.1742436,-0.999999,0.5444443,0.1503567,0.0581115,0.0068702972,0.03384391,10.919133,-0.758148,-1.0,0.5593276,0.0,0.0,0.0,0.0
24,24,0.9847339,-0.111674376,-0.9960639,0.49829248,-5.867866036813918,5,-3.7040318928123237,-5.867866036813918,-7.863096754625419,1.3547705799205432,-0.007382349732987872,-0.02933933018406959,-0.05264980663820273,0.00999148379710226,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,125,25000,200,200.0,200,0.0,1.1627884,-0.14327013,-1.15139,0.50311184,3.7407703887136257,5,43.529132780946796,3.7407703887136257,-9.340008991812326,19.973943999358976,0.8654225018888441,0.018703851943568127,-0.055298438484630834,0.18543011899818643,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,130,26000,200,200.0,200,0.0,124937,0.00958404400080326,39.323132827001245,0.947141566000937,0.9854185889998917,0.008362908996787155,0.015080496999871684,1298.0546223239908,37.357545222002955,0.5,-0.45826074,-2.909935,0.5932398,0.0039158873,0.0009765625,4.275612e-06,0.00093512103,58.733624,50.16359,34.207592,3.8839684,125.26058,0.89068353,-75.11126,-134.28687,19.053211,0.0,-75.11861,-135.3256,19.06721,0.0,-75.15641,-134.36375,18.973711,0.9988049,1.0663121,25000,0.99829626,-0.16095431,-0.99999756,0.54215306,0.15036817,0.058078017,0.0068023307,0.033913225,0.89068353,-0.76844466,-1.0,0.4212775,0.0,0.0,0.0,0.0
25,25,0.985234,-0.21517561,-0.99973106,0.52161795,-5.8687496084585975,5,-3.118606167728692,-5.8687496084585975,-8.211800558118965,2.1576979052612053,-0.0037516226766473454,-0.029343748042292995,-0.05099944657873662,0.012622644544976714,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,130,26000,200,200.0,200,0.0,1.1540314,-0.1424599,-1.1476898,0.5088317,-6.065249951509001,5,-3.414620571548039,-6.065249951509001,-9.710172405234507,2.4254002669575234,-0.008998416322831996,-0.030326249757545002,-0.05722288430883097,0.01295609362575623,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,135,27000,200,200.0,200,0.0,125937,0.005652427997119958,38.915546795997216,0.9635891719990468,0.9065648809992126,0.008346095000888454,0.009800967000046512,1336.9760096249884,37.0215932530009,0.5,-0.5320406,-2.6495972,0.57267046,0.0045595733,0.0009765625,8.379515e-06,0.000977752,59.252445,50.10453,36.30236,3.8503525,124.13498,0.8483174,-74.02409,-176.4989,20.734411,0.0,-74.18477,-177.13931,20.674484,0.0,-74.138535,-176.26369,20.693937,1.1125294,1.1061102,26000,0.9977767,-0.17253631,-0.9999818,0.540828,0.1509086,0.05809409,0.006786488,0.033921596,0.8483174,-0.74671614,-1.0,0.44108343,0.0,0.0,0.0,0.0
26,26,0.9883162,-0.12730959,-0.99929845,0.515637,-6.427924072084707,5,-4.160500728783959,-6.427924072084707,-8.058866152964852,1.5446549071684412,-0.01239815399668194,-0.03213962036042353,-0.052124000274537556,0.00992721501216599,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,135,27000,200,200.0,200,0.0,1.194996,-0.15621953,-1.1707886,0.51902425,-6.8606396731393176,5,-4.26797605030796,-6.8606396731393176,-8.77766854749533,1.7025638863431038,-0.015613115088795405,-0.03430319836569659,-0.05620841922970265,0.01041453109528275,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,140,28000,200,200.0,200,0.0,126937,0.005721154000639217,38.48089924699889,0.9076960669990513,0.8973251930001425,0.008337769999343436,0.011383664001186844,1375.4629135499854,36.650435398998525,0.5,-0.59104383,-5.914917,0.65525925,0.0047322707,0.0009765625,1.2680707e-08,0.0010439515,61.081764,50.374176,39.368305,3.739,122.292145,10.925257,-72.13913,-209.72911,19.628908,0.0,-72.13726,-205.72499,19.500078,0.0,-71.98601,-207.2802,19.464834,1.424666,1.4055337,27000,0.9991765,-0.1836996,-0.9999887,0.5431885,0.15078871,0.05809463,0.0066415714,0.033943508,10.925257,-0.72833216,-1.0,0.5735312,0.0,0.0,0.0,0.0
27,27,0.989226,-0.14228861,-0.9998333,0.51045424,-6.652696064379367,5,-2.956751635950725,-6.652696064379367,-8.495514125112438,2.049167775530547,-0.005790882954091147,-0.033263480321896834,-0.052360575822802805,0.011595407232941278,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,140,28000,200,200.0,200,0.0,1.2467418,-0.13341072,-1.1553724,0.51451147,-6.7723586187245575,5,-4.673262827884733,-6.7723586187245575,-7.72009276276516,1.0853355422889168,-0.012284899323900991,-0.033861793093622784,-0.052033497442729185,0.007914450824441473,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,145,29000,200,200.0,200,0.0,127937,0.00596794999728445,39.83089260899942,0.9207046859992261,0.8980415540027025,0.008699450001586229,0.011202747999050189,1415.2996952469875,37.98627622099957,0.5,-0.581582,-5.300559,0.6260275,0.004651189,0.00097656244,4.2585565e-08,0.0010546673,59.089424,50.28963,37.769962,3.7975721,122.8885,0.8625053,-72.82839,-127.9656,20.063053,0.0,-72.780136,-126.61426,20.039072,0.0,-72.72806,-129.61432,20.04701,1.2886957,1.2725415,28000,0.99959564,-0.17103077,-0.99997264,0.54201597,0.15138595,0.05805575,0.0066953474,0.034091923,0.8625053,-0.77000815,-1.0,0.4192066,0.0,0.0,0.0,0.0
28,28,0.997994,-0.11468921,-0.9998359,0.52513665,67.80539314507067,5,317.91645060610335,67.80539314507067,-8.558656866585437,126.47784656594797,10.92682959273105,0.33902696572535324,-0.056538474934837206,1.7116002343667198,True,0.2,False,0.4000000000000001,True,0.025,False,0.15612494995995993,False,0.0,False,0.0,145,29000,200,200.0,200,0.0,1.2736578,-0.15453014,-1.1665132,0.5195101,1.117103646403494,5,35.59707568875715,1.117103646403494,-8.984438696546185,17.30035313763198,0.8407113086665374,0.005585518232017457,-0.05477849391961527,0.17538531350935696,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,150,30000,200,200.0,200,0.0,128937,0.0058877580013358966,32.97874666200005,1.1708570330010843,1.0123054169998795,0.008409447000303771,0.012599645997397602,1448.2849412859905,30.768687361000048,0.5,-0.5646442,-5.56106,0.65827966,0.0044357376,0.0009765625,2.4121043e-08,0.0010299296,58.78903,50.380264,33.06101,3.9195452,121.92358,0.0,-71.66371,-122.46525,19.473888,0.0,-71.72804,-123.84113,19.36781,0.0,-71.61774,-123.58062,19.365467,1.1243935,1.1314727,29000,0.99979925,-0.17292461,-0.9999976,0.542276,0.15122549,0.057907365,0.0065876367,0.03402447,0.6546364,-0.751619,-1.0,0.42635503,0.0,0.0,0.0,0.0
