trainer/Advantage Score Max,trainer/Advantage Score Mean,trainer/Advantage Score Min,trainer/Advantage Score Std,trainer/Advantage Weights Max,trainer/Advantage Weights Mean,trainer/Advantage Weights Min,trainer/Advantage Weights Std,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/batch,trainer/epoch_time,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/std Max,trainer/policy/std Mean,trainer/policy/std Min,trainer/policy/std Std,trainer/rewards Max,trainer/rewards Mean,trainer/rewards Min,trainer/rewards Std,trainer/terminals Max,trainer/terminals Mean,trainer/terminals Min,trainer/terminals Std
0.0007106725,-0.00070450583,-0.0017809414,0.0007817837,0.007834634,0.0078125,0.007795689,1.2218476e-05,54.29356,46.80683,32.222202,4.1220865,46.80732,-0.00030774754,-0.96902746,-1.0008227,0.17396612,0.0,-5.497961e-07,-4.9080147e-05,4.6967343e-06,0.0,-0.0011976437,-0.0020755103,0.00065547903,0.96927786,0.9669103,0,0.026043176651000977,0.0010631466,-3.6063564e-06,-0.0006110932,0.00022635417,0.049787067,0.049787063,0.049787067,3.7252903e-09,0.0,-0.96875,-1.0,0.17399263,0.0,0.0,0.0,0.0
0.17711926,-0.030204771,-0.48694754,0.08316367,0.0116753075,0.0078125,0.003093622,0.0011941914,52.691288,45.245518,36.86572,3.5523856,49.541443,-2.7092443,-4.287588,-5.3049707,0.25447112,-2.324094,-4.314322,-5.5142775,0.27909544,-2.2783039,-4.3032846,-5.5565257,0.29249984,0.008936774,0.009683353,1000,6.62117862701416,0.9803383,-0.18375163,-0.9949305,0.5423767,0.062010635,0.054118045,0.04201497,0.0036634484,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.22419834,-0.035826135,-0.39190722,0.097361386,0.012902944,0.0078125,0.0037631048,0.0014671392,52.382755,44.657425,32.989525,3.7780201,52.933426,-2.6959,-8.367241,-9.52857,1.0606468,-3.1375313,-8.269665,-9.467906,1.0605327,-3.0834196,-8.29129,-9.501499,1.0666144,0.030164346,0.031414673,2000,7.318219184875488,0.9874902,-0.1672234,-0.99532807,0.5413729,0.07557356,0.055648822,0.023676505,0.010055999,0.0,-0.9765625,-1.0,0.1512884,0.0,0.0,0.0,0.0
0.19972515,-0.06967432,-0.40566015,0.11050732,0.013078185,0.0078125,0.003896875,0.0016598224,53.197178,44.910847,34.597706,3.4168038,57.25573,-2.93474,-12.386345,-14.673786,2.1023524,-3.0525396,-12.362519,-14.9560995,2.1035042,-2.9819546,-12.33259,-14.891474,2.0731676,0.031733066,0.050977673,3000,9.87491750717163,0.9865375,-0.15522553,-0.99441576,0.5451557,0.08688042,0.057513453,0.016019953,0.016119782,0.0,-0.9453125,-1.0,0.22736925,0.0,0.0,0.0,0.0
0.45183182,-0.055659726,-0.518322,0.14000022,0.020743422,0.0078125,0.002979995,0.002233686,52.56806,44.33631,33.79748,3.6953561,61.154396,-4.403148,-16.781305,-19.008701,2.1681356,-5.0318522,-16.826923,-18.982769,2.1217396,-5.1258807,-16.826052,-19.050522,2.1241362,0.031464692,0.042733252,4000,12.561145305633545,0.991206,-0.19199711,-0.99551386,0.5450779,0.097496316,0.059759576,0.0131444065,0.021211151,0.0,-0.96875,-1.0,0.17399263,0.0,0.0,0.0,0.0
0.41742516,-0.044668052,-0.73643064,0.1403345,0.018958913,0.0078125,0.0018861968,0.0021735362,50.732048,44.455086,32.692253,3.8990004,65.11696,-4.7390323,-20.631958,-23.91082,2.9444628,-4.383997,-20.61517,-23.915785,2.9803212,-4.335063,-20.627638,-23.664618,2.984492,0.043280207,0.06295376,5000,11.103153944015503,0.98678213,-0.1563908,-0.9917955,0.54418176,0.11228847,0.062241282,0.011991557,0.025173362,0.0,-0.96875,-1.0,0.17399263,0.0,0.0,0.0,0.0
0.33843708,-0.04855487,-0.39753532,0.121022426,0.016452244,0.0078124995,0.0037754404,0.0019367718,50.812458,43.73207,29.365683,4.364331,67.93005,-5.0745335,-24.25231,-28.341513,3.9490955,-5.1541157,-24.121449,-27.89711,3.9045954,-4.939408,-24.208431,-28.758266,3.9111416,0.055000246,0.05116994,6000,10.631839275360107,0.99306613,-0.13836797,-0.9986742,0.54147494,0.12652618,0.06449796,0.011269049,0.028310493,0.0,-0.953125,-1.0,0.21137108,0.0,0.0,0.0,0.0
0.3023491,-0.05239217,-0.97330475,0.15141352,0.015267889,0.0078125,0.0011905843,0.0020267246,52.54642,44.36669,33.08781,3.9668276,72.66313,-8.168745,-28.314054,-31.593115,3.3926451,-8.973023,-28.247746,-31.90184,3.3639662,-9.216294,-28.276455,-31.691092,3.361399,0.04601024,0.05168003,7000,9.975638151168823,0.9905263,-0.19903174,-0.9910799,0.55581254,0.13862734,0.06607468,0.011011188,0.030811964,0.0,-0.984375,-1.0,0.12401959,0.0,0.0,0.0,0.0
0.30293655,-0.058876097,-0.6308918,0.15068561,0.015436245,0.0078124995,0.0023846722,0.0022090925,50.65146,43.754025,31.250858,3.810972,75.268196,-6.6879807,-31.536337,-36.31036,4.6991434,-6.4120855,-31.539656,-35.589222,4.6590214,-6.185404,-31.426903,-35.83605,4.6425085,0.05566624,0.073531866,8000,10.472619533538818,0.9870555,-0.15097731,-0.9962289,0.5409109,0.14725025,0.06673586,0.010799222,0.032583926,0.0,-0.96875,-1.0,0.17399263,0.0,0.0,0.0,0.0
0.5,-0.05617474,-0.9817467,0.16859996,0.022582646,0.0078125,0.0011661275,0.0024729383,52.86087,44.117218,32.429596,3.9543657,78.38398,-6.147274,-34.24654,-40.28462,6.070289,-6.1407323,-34.243057,-40.283424,6.110291,-6.0668597,-34.22406,-40.236187,6.1234293,0.07979203,0.08327068,9000,10.35011911392212,0.9918669,-0.18876539,-0.9974264,0.5494312,0.15089746,0.06637812,0.010586509,0.033400435,0.0,-0.953125,-1.0,0.21137108,0.0,0.0,0.0,0.0
